Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-182.7767	-244.626	61.84934	0.00216154	0.0186851	0.013709	0.00702573	0.0152107	0.0137679	0.00409803	0.0115319	0.0299929	0.00556036	0.00458075	0.0054885	0.0129257	0.00526491	0.0044689	0.0112562	0.00012925	0.00827975	0.0142553	0.0117698	0.00223969	0.0111361	0.0193404	0.00373008	0.00255448	0.0277714	0.0168076	0.0262022	0.00770735	0.00391077	0.000665417	0.0038952	0.0132651	0.0161089	0.00797294	0.0185732	0.00109245	0.0332114	0.00716261	0.00732939	0.012035	0.00370421	0.00825077	0.00266596	0.00246057	0.0157118	0.00325262	1.132447	0.8675528	0.00375836	0.065663	0.427588	2.3387	15.2293	266.073	4.037452	0.7660867	0.00451337	0.039015	0.0286248	0.0146699	0.0317605	0.0287478	0.00855682	0.024079	0.0626262	0.0116102	0.00956475	0.0114602	0.0269893	0.0109933	0.00933121	0.0235033	0.000269878	0.0172884	0.0297655	0.0245757	0.00467655	0.0232525	0.0403835	0.00778853	0.00533383	0.0579876	0.0350948	0.0547111	0.0160932	0.00816582	0.00138941	0.00813331	0.0276979	0.0336359	0.0166478	0.0387814	0.00228107	0.0693465	0.0149558	0.015304	0.0251295	0.00773452	0.0172279	0.00556662	0.00513775	0.0328068	0.00679158	0.433776	0.566224	0.4789197
396	-179.8565	-240.4684	60.61188	0.0187966	0.0368759	0.0233845	0.0628024	0.0987728	0.036826	0.0513433	0.0367529	0.0439046	0.0169806	0.0532709	0.0479778	0.0656337	0.000575658	0.00194464	0.0210284	0.00441682	0.030084	0.0106261	0.149825	0.00866504	0.0137264	0.0460986	0.095395	0.0156103	0.00784275	0.0297673	0.0487342	0.0075328	0.0159127	0.00655141	0.00135702	0.0261444	0.162035	0.0221097	0.0855957	0.0147587	0.00839515	0.131727	0.0322013	0.022512	0.00256925	0.0200305	0.0612142	0.00631674	0.0867488	0.00334922	0.5217662	1.478234	0.0302346	0.181526	0.587222	1.70293	5.50887	33.0747	2.529851	2.833135	0.0104733	0.0205468	0.0130296	0.0349928	0.0550351	0.0205191	0.0286079	0.0204783	0.0244632	0.00946143	0.0296819	0.0267327	0.0365703	0.00032075	0.00108353	0.0117168	0.002461	0.0167625	0.00592073	0.083481	0.00482806	0.0076482	0.0256856	0.053153	0.00869786	0.00436989	0.016586	0.0271542	0.00419719	0.0088664	0.00365038	0.000756115	0.0145674	0.0902838	0.0123193	0.047693	0.00822336	0.00467769	0.0733969	0.0179422	0.0125434	0.00143156	0.0111608	0.0341079	0.00351962	0.0483354	0.00186615	0.739117	0.260883	1.794724
432	-183.7098	-246.864	63.15416	0.0564321	0.0434951	0.000492354	0.0350784	0.0225453	0.0265337	0.0201764	0.0133138	0.0554257	0.00299001	0.0074149	0.00400369	0.0239979	0.000974829	0.0099318	0.0343396	0.00298095	0.082356	0.050431	0.0312461	0.0216909	0.0772584	0.0641002	0.0387317	0.00300763	0.0208888	0.0124485	0.0221844	0.0294774	0.0231064	0.0455133	0.00614235	0.0033228	0.0629685	0.0185218	0.0416817	0.010069	0.00807526	0.00493346	0.00246868	0.0131794	0.00539122	0.021249	0.00923623	0.0193658	0.0175929	0.0222351	1.387883	0.6121168	0.022458	0.157022	0.561247	1.78175	6.36855	44.5276	2.744848	0.4410434	0.0491141	0.0378547	0.000428507	0.0305295	0.0196216	0.0230928	0.0175599	0.0115872	0.0482382	0.00260227	0.00645335	0.0034845	0.0208859	0.000848415	0.00864386	0.0298865	0.00259438	0.0716762	0.0438912	0.0271941	0.0188781	0.0672397	0.0557878	0.0337091	0.00261761	0.01818	0.0108342	0.0193076	0.0256548	0.02011	0.0396112	0.00534582	0.00289191	0.0548029	0.0161199	0.0362765	0.00876329	0.00702808	0.0042937	0.00214854	0.0114703	0.00469209	0.0184935	0.00803849	0.0168545	0.0153115	0.0193517	0.306058	0.693942	1.149
468	-177.5736	-240.4755	62.90193	0.011316	0.0211452	0.00538537	0.00844227	0.0485154	0.0104568	0.0260502	0.0109838	0.00438353	0.0672742	0.0153644	0.00163655	0.0293352	0.000743493	1.64626e-05	0.03899	0.00267127	0.0196765	0.11229	0.039145	0.0118783	0.0190128	0.000966697	0.00672786	0.0137871	0.00600307	0.0640397	0.00237317	0.00187594	0.00615065	0.0525657	0.0536079	0.00462176	0.022196	0.00473973	0.00432777	0.0432052	0.025159	0.0399386	0.0195026	0.00766621	0.00402887	0.00651623	0.00841301	0.00988293	0.00406886	0.000780107	1.330884	0.6691161	0.013212	0.121225	0.517723	1.93153	8.24914	75.6888	3.128451	0.5027606	0.0123287	0.0230376	0.00586733	0.0091978	0.0528572	0.0113926	0.0283815	0.0119668	0.00477583	0.0732948	0.0167394	0.00178301	0.0319606	0.000810031	1.79359e-05	0.0424794	0.00291033	0.0214375	0.122339	0.0426483	0.0129413	0.0207144	0.00105321	0.00732997	0.015021	0.00654032	0.069771	0.00258555	0.00204383	0.0067011	0.05727	0.0584055	0.00503538	0.0241824	0.00516391	0.00471508	0.0470718	0.0274106	0.0435129	0.021248	0.00835229	0.00438943	0.00709939	0.00916593	0.0107674	0.004433	0.000849922	0.334558	0.665442	0.9178569
504	-177.2738	-239.9393	62.66547	0.0163849	0.0127149	0.00443874	0.0109239	0.0425543	0.0364894	0.023169	0.0443205	0.0290708	0.0449541	0.0409707	0.0574569	0.0668965	0.00386786	0.00151384	0.0080404	0.0119901	0.0279517	0.0660086	8.95354e-05	0.0480189	0.0279906	0.0005968	0.0102114	0.00919431	0.00537512	0.0505354	0.00380532	0.0042124	0.00695135	0.131451	0.0108963	0.00650745	0.0571239	0.0045807	0.0479441	0.014102	0.00224333	0.0203275	0.01201	0.0331807	0.0206545	0.013241	0.0198886	0.0717673	0.0221465	0.0226122	1.006348	0.9936516	0.0351657	0.195406	0.600877	1.66423	5.11754	28.4368	2.420607	0.9873832	0.0133495	0.0103594	0.00361645	0.00890021	0.034671	0.0297296	0.0188769	0.03611	0.0236853	0.0366262	0.0333808	0.0468129	0.0545037	0.00315133	0.0012334	0.00655089	0.00976888	0.0227736	0.0537803	7.29487e-05	0.0391233	0.0228053	0.000486241	0.0083197	0.00749104	0.00437937	0.0411736	0.00310037	0.00343204	0.00566359	0.107099	0.00887776	0.00530193	0.0465415	0.00373211	0.0390623	0.0114895	0.00182774	0.0165618	0.00978509	0.0270339	0.0168282	0.0107881	0.0162041	0.0584722	0.0180438	0.0184232	0.496826	0.503174	1.227375
540	-177.7254	-238.9314	61.206	0.00518584	0.0022128	0.00704668	0.0161801	0.0186561	0.0196555	0.00760197	0.00505462	0.00466525	0.00323066	0.00969271	0.0132248	0.0380922	0.000910678	0.000112254	0.0442954	0.0166654	0.0119435	0.0215458	0.00542621	0.0102716	0.0204331	3.89895e-05	0.0023413	0.00982768	0.00307254	0.00747283	0.00350925	0.00534421	0.00770649	0.00255172	0.00129233	0.00331203	0.0331851	0.00557662	0.00794091	0.00433529	0.000165243	0.0195492	0.00180686	0.0154725	0.00318673	0.011165	0.00432495	0.00417097	0.00366643	0.00172834	0.7879837	1.212016	0.00416129	0.0690067	0.434266	2.30274	14.4913	240.31	3.963814	1.538124	0.0116576	0.00497429	0.0158407	0.0363724	0.0419383	0.0441849	0.017089	0.0113626	0.0104873	0.00726242	0.0217889	0.0297289	0.0856299	0.00204717	0.000252343	0.0995745	0.0374632	0.0268485	0.0484343	0.0121979	0.0230901	0.0459328	8.7647e-05	0.00526315	0.0220923	0.00690696	0.0167987	0.00788867	0.0120136	0.0173239	0.00573619	0.00290511	0.00744533	0.074599	0.012536	0.0178509	0.00974558	0.000371461	0.043946	0.00406177	0.0347817	0.00716366	0.0250985	0.00972233	0.00937619	0.00824201	0.00388526	0.606008	0.393992	0.4448466
576	-180.2063	-242.6849	62.4786	0.00442839	0.000585966	0.00621946	0.00761844	0.014287	0.0569926	0.00688776	0.00185631	0.020082	0.00355087	0.0592311	0.0329603	0.0262258	0.000497802	0.0014109	0.0307277	0.0264089	0.0262472	0.00647935	0.00365547	0.00481225	0.04466	6.81187e-05	0.00957759	0.0166709	0.00340786	0.0128585	0.00075274	0.0183496	0.00775854	0.00772953	0.0174584	0.00569929	0.0686947	0.0148175	0.0222326	0.000809962	0.0149986	0.000899672	0.00513982	0.00817589	0.00343923	0.0204404	0.0115825	0.0165742	0.0065534	0.00519843	1.253332	0.746668	0.00707204	0.0893753	0.47076	2.12423	11.1888	141.402	3.580353	0.5957464	0.00645807	0.000854535	0.00907006	0.0111102	0.0208352	0.0831143	0.0100447	0.00270712	0.0292863	0.00517836	0.0863787	0.0480672	0.038246	0.000725961	0.00205756	0.0448113	0.0385131	0.0382772	0.00944906	0.0053309	0.00701788	0.0651292	9.93399e-05	0.0139673	0.0243118	0.0049698	0.0187519	0.00109775	0.0267599	0.0113146	0.0112722	0.0254601	0.00831147	0.10018	0.0216088	0.0324226	0.0011812	0.021873	0.00131202	0.00749557	0.0119232	0.00501555	0.029809	0.0168911	0.0241708	0.00955706	0.00758105	0.373334	0.626666	0.6857137
612	-181.8717	-243.1658	61.29408	0.000115303	0.00367418	0.0379948	0.0473276	0.165291	0.0506419	0.00727644	0.0024734	0.0373946	0.00993447	0.00420369	0.0126685	0.0325728	0.0128886	0.00730294	0.0690965	0.130756	0.00960518	0.0470541	0.020448	0.0640556	0.0493048	0.00172967	0.0539272	0.00368555	0.114002	0.0491523	0.0319112	0.00236605	0.0388837	0.0164286	0.00274144	0.0414716	0.130783	0.0616887	0.093223	0.0253514	0.0694519	0.00326581	0.03823	0.0269677	0.0590094	0.137374	0.0900494	0.141711	0.0194399	0.0486886	0.713977	1.286023	0.0719121	0.276987	0.669974	1.4926	3.61028	13.9059	1.903341	1.801211	5.42956e-05	0.00173016	0.0178916	0.0222863	0.0778347	0.0238471	0.00342644	0.00116471	0.017609	0.0046781	0.0019795	0.00596554	0.0153384	0.00606916	0.00343892	0.0325372	0.0615723	0.00452304	0.0221576	0.00962889	0.0301635	0.0232174	0.000814492	0.0253941	0.00173551	0.0536831	0.0231456	0.0150268	0.00111416	0.0183102	0.00773614	0.00129093	0.0195288	0.061585	0.0290489	0.0438983	0.0119379	0.0327046	0.00153786	0.0180023	0.012699	0.0277873	0.064689	0.0424039	0.0667309	0.00915417	0.0229272	0.643012	0.356988	2.123613
648	-172.1009	-233.5834	61.48242	0.00348657	0.00127417	0.0132636	0.037925	0.122713	0.0206732	0.00699154	0.0175893	0.0953284	0.0228675	0.0134616	0.013986	0.0570977	0.00832613	0.00519436	0.0418284	0.0568654	0.0498016	0.00570171	0.0332251	0.02582	0.0655873	0.0342097	0.000256734	0.0136121	0.0306488	0.0604764	0.0164673	0.0102011	0.0012078	0.0880902	0.00780591	0.0085656	0.0110137	0.00726591	0.0292502	0.0168306	0.0121556	0.00309302	0.0246758	0.0215786	0.0166442	0.0875065	0.0154111	0.0366943	0.0189837	0.0249007	1.230356	0.7696439	0.00439455	0.0708669	0.437884	2.28371	14.111	227.555	3.924377	0.6255457	0.00264825	0.000967809	0.0100745	0.0288063	0.0932077	0.0157025	0.00531049	0.0133601	0.0724075	0.0173692	0.0102249	0.0106232	0.0433691	0.00632419	0.00394542	0.0317712	0.0431926	0.0378273	0.00433078	0.0252364	0.0196118	0.0498175	0.0259843	0.000195004	0.0103392	0.0232795	0.0459354	0.0125079	0.00774837	0.000917394	0.0669097	0.00592905	0.00650608	0.00836555	0.00551889	0.0222172	0.0127839	0.00923293	0.00234933	0.0187427	0.0163902	0.0126422	0.0664663	0.0117056	0.0278715	0.0144193	0.0189136	0.384822	0.615178	1.316553
684	-176.4531	-238.574	62.12089	0.023049	0.00797808	0.042821	0.0420338	0.107735	0.0160563	0.00109305	0.0557226	0.0881317	0.025971	0.0301989	0.00334938	0.0369091	0.00457433	0.00534812	0.000176124	0.0206398	0.0273617	0.0406309	0.106132	0.03386	0.102585	0.00328666	1.83506e-05	0.114239	0.0240741	0.0154764	0.00670033	0.00442001	0.0108625	0.0329366	0.00163947	0.00106862	0.0071159	0.0797993	0.0194056	0.0187288	0.00857987	0.0116177	0.0738949	0.00361082	0.0261404	0.00637748	0.000341512	0.00491817	0.011231	0.0984711	1.210816	0.789184	0.0131004	0.120724	0.517055	1.93403	8.28334	76.3337	3.134586	0.6517786	0.016378	0.00566902	0.0304275	0.0298682	0.0765536	0.0114092	0.000776691	0.0395951	0.0626242	0.0184543	0.0214586	0.00237999	0.0262267	0.0032504	0.00380024	0.000125149	0.0146661	0.0194425	0.0288713	0.0754148	0.0240601	0.072894	0.00233542	1.30395e-05	0.0811756	0.0171065	0.0109971	0.00476109	0.00314075	0.00771859	0.0234039	0.00116496	0.000759336	0.00505638	0.0567034	0.0137892	0.0133082	0.00609664	0.00825522	0.0525078	0.00256576	0.0185747	0.00453168	0.00024267	0.00349473	0.00798049	0.0699711	0.394592	0.605408	1.407311
720	-186.0912	-248.1986	62.10736	0.0367014	0.0634581	0.00478972	0.0794369	0.0333643	0.153842	0.00752155	0.0174745	0.0378908	0.00718523	0.0483036	0.040061	0.0598903	0.00478149	0.0174806	0.0084643	0.0339342	0.0423826	0.0819435	0.00545786	0.0448316	0.0333045	0.0160797	0.000947092	0.233057	0.0613606	0.0352969	0.00884625	0.038418	0.0767393	0.0120844	0.00315101	0.000396119	0.058124	0.0461738	0.0095961	0.00237223	0.0127244	0.0285308	0.183689	0.0164881	0.0270335	0.00363453	0.0268836	0.0364228	0.00979323	0.0312936	0.8315395	1.168461	0.0842718	0.299263	0.686338	1.45701	3.34155	11.8664	1.788661	1.405177	0.0199287	0.0344574	0.0026008	0.0431339	0.0181167	0.0835355	0.00408417	0.0094886	0.0205745	0.00390155	0.0262286	0.0217529	0.0325201	0.00259633	0.00949191	0.00459607	0.0184261	0.0230136	0.0444949	0.00296359	0.0243434	0.0180842	0.0087312	0.000514267	0.126549	0.0333185	0.019166	0.00480347	0.0208608	0.0416691	0.00656179	0.00171098	0.000215091	0.0315611	0.0250721	0.00521064	0.00128811	0.00690928	0.0154921	0.0997423	0.00895294	0.014679	0.00197353	0.0145977	0.0197774	0.00531768	0.0169923	0.58423	0.41577	1.841637
756	-183.11	-245.7348	62.62478	0.0374958	0.00331428	0.00240917	0.0198474	0.0619505	0.0337306	0.0259367	0.0632361	0.0216861	0.0307741	0.0169025	0.0112649	0.0562234	0.0170932	0.0480857	0.025808	0.0168236	0.0242239	0.0273479	0.00556433	0.0541247	0.0334684	0.0156988	0.02628	0.0452133	0.00592021	0.071232	0.0318363	0.0205591	0.0246098	0.0235628	0.0549734	0.00415426	0.0154087	0.0456566	0.00658768	0.00529932	0.00656333	0.0480249	0.015827	0.00678401	0.0168264	0.00613333	0.00370397	0.0136371	0.000918375	0.0142785	1.361661	0.6383389	0.0118886	0.115142	0.509475	1.96281	8.68489	84.1145	3.204771	0.4687943	0.0321301	0.00284	0.00206442	0.0170072	0.0530852	0.0289036	0.0222251	0.0541868	0.0185828	0.0263703	0.0144837	0.00965283	0.0481777	0.0146471	0.0412045	0.0221148	0.0144161	0.0207574	0.0234344	0.00476806	0.0463793	0.028679	0.0134523	0.0225193	0.0387432	0.00507301	0.0610386	0.0272804	0.017617	0.0210881	0.0201909	0.0471066	0.00355978	0.0132037	0.039123	0.00564497	0.00454097	0.0056241	0.0411524	0.0135622	0.0058132	0.0144185	0.00525564	0.00317392	0.0116856	0.000786953	0.0122352	0.319169	0.680831	1.167001
792	-185.3341	-244.8401	59.50601	0.0544663	0.0580892	0.0533185	0.0531257	0.196702	0.0932805	0.0720203	0.0329195	0.190626	0.00381296	0.051683	0.155868	0.23443	0.0935386	0.00443091	0.162638	0.03354	0.044736	0.0878005	0.0938319	0.0105087	0.253828	0.0578054	0.112475	0.0695192	0.0806551	0.15962	0.0180174	0.078224	0.0614694	0.0834922	0.0302592	0.0486977	0.0265637	0.0067533	0.0101655	0.0103579	0.0619821	0.0837697	0.117129	0.0325188	0.00769196	0.013348	0.00264128	0.145467	0.0558322	0.0365537	0.6754601	1.32454	0.138005	0.380649	0.739829	1.35166	2.62709	7.2461	1.432011	1.960945	0.0158047	0.016856	0.0154717	0.0154157	0.0570779	0.0270676	0.0208985	0.00955239	0.0553148	0.00110642	0.0149971	0.0452289	0.0680257	0.0271425	0.00128574	0.0471933	0.00973244	0.0129812	0.0254774	0.0272276	0.00304937	0.0736545	0.0167737	0.0326373	0.0201727	0.023404	0.0463176	0.00522818	0.0226986	0.0178368	0.0242273	0.00878044	0.0141308	0.0077081	0.00195963	0.00294977	0.00300559	0.0179856	0.0243078	0.0339879	0.00943611	0.00223201	0.00387324	0.000766432	0.0422109	0.0162011	0.0106069	0.66227	0.33773	3.446203
828	-179.6421	-242.2478	62.60571	0.0149263	0.00745462	0.0106958	0.0164868	0.0908411	0.066243	0.000139486	0.00469018	0.023282	0.00333432	0.0534882	0.0100547	0.0162876	0.00453264	0.00199453	0.0301953	0.014772	0.0136896	0.0143124	0.0578774	0.00602975	0.00142601	0.0622057	0.0326914	0.0221539	0.0161218	0.0129999	0.00436048	0.00298614	0.0188747	0.0335481	0.00267065	0.00642566	0.00600123	0.0704793	0.0023401	0.0173742	0.00541865	0.0138599	0.00478697	0.0150226	0.0290285	0.000345882	0.0162582	0.018802	0.0148898	0.0219896	1.027998	0.972002	0.0192873	0.145788	0.548399	1.82349	6.85926	51.8476	2.854898	0.9455291	0.0163238	0.00815257	0.0116972	0.0180304	0.0993462	0.0724451	0.000152545	0.0051293	0.0254618	0.0036465	0.0584961	0.0109961	0.0178126	0.00495701	0.00218127	0.0330223	0.016155	0.0149713	0.0156524	0.0632962	0.0065943	0.00155953	0.0680298	0.0357522	0.0242281	0.0176312	0.0142171	0.00476874	0.00326573	0.0206418	0.0366891	0.00292069	0.00702727	0.0065631	0.077078	0.0025592	0.0190009	0.00592598	0.0151575	0.00523516	0.0164291	0.0317463	0.000378265	0.0177804	0.0205623	0.0162839	0.0240484	0.486001	0.513999	0.914389
864	-182.468	-241.567	59.09902	0.000678425	0.0588878	0.147188	0.0694519	0.0623852	0.0372991	0.0367552	0.0133328	0.130261	0.0050894	0.0882563	0.0255973	0.0558929	0.00817511	0.00371905	0.0282825	0.0530615	0.0312487	0.0920578	0.068525	0.052202	0.0228244	0.042012	0.100841	0.0569161	0.0540722	0.0629426	0.0258771	0.0513762	0.0486052	0.119645	0.0435336	0.0141281	0.0107587	0.0225728	0.0344942	0.0767046	0.172042	0.0712867	0.0173307	0.0928945	0.0626409	0.0215553	0.0322428	0.0108858	0.0518632	0.0121308	0.3563497	1.64365	0.0324829	0.187988	0.593666	1.68445	5.31949	30.7854	2.477987	4.612465	0.000282615	0.0245312	0.0613151	0.028932	0.0259882	0.0155379	0.0153113	0.00555412	0.0542637	0.00212012	0.0367654	0.0106632	0.0232836	0.00340555	0.00154927	0.0117818	0.0221041	0.0130175	0.0383491	0.0285459	0.0217461	0.00950808	0.0175012	0.042008	0.0237099	0.0225252	0.0262203	0.0107798	0.0214021	0.0202477	0.049841	0.018135	0.00588544	0.00448182	0.00940327	0.0143694	0.0319533	0.0716686	0.0296963	0.00721956	0.0386976	0.0260947	0.0089794	0.0134315	0.00453477	0.021605	0.00505338	0.821825	0.178175	2.400524
900	-188.3325	-249.2641	60.93169	2.29705e-05	0.0112302	0.0413958	0.0667257	0.16811	0.0173908	0.079607	0.0195493	0.0388532	0.00112554	0.0276049	0.0154071	0.0856918	0.0221297	0.0178485	0.0248966	0.0253062	0.151748	0.0632877	0.0102126	0.0175508	0.139641	0.0704662	0.0337572	0.0493539	0.0427922	0.0164119	0.0544342	0.0574174	0.0177312	0.0330654	0.00946855	0.0909787	0.0340512	0.0553569	0.0231871	0.0717158	0.216575	0.0110096	0.0146595	0.0212139	0.00662927	0.0970457	0.0168736	0.0245376	0.0280087	0.0126723	0.863759	1.136241	0.0287533	0.177132	0.582751	1.716	5.64549	34.7786	2.566173	1.315461	1.06604e-05	0.00521185	0.0192114	0.0309668	0.0780184	0.00807091	0.0369449	0.00907266	0.0180315	0.000522352	0.0128112	0.0071503	0.0397688	0.0102702	0.00828333	0.0115543	0.0117444	0.0704247	0.0293713	0.00473956	0.00814519	0.064806	0.0327028	0.0156664	0.0229047	0.0198595	0.00761662	0.0252624	0.0266469	0.00822889	0.0153454	0.00439427	0.0422224	0.0158028	0.0256907	0.010761	0.0332827	0.100511	0.00510944	0.00680337	0.00984517	0.00307659	0.0450381	0.0078309	0.0113877	0.0129986	0.0058811	0.56812	0.43188	2.154748
936	-180.3718	-242.3691	61.99731	0.000389569	0.00111303	0.0179986	0.0374857	0.0160545	0.0129912	0.019553	0.0300597	0.0127732	0.0177176	0.000492272	0.0060302	0.0104695	0.00257689	0.00995838	0.0150813	0.0224944	0.0276151	0.00114151	0.0275794	0.0253394	0.0315331	0.0109087	0.0105797	0.0103287	0.00678473	0.00256359	0.0319238	0.00911946	0.00277628	0.0152921	0.0359883	0.00303909	0.0129867	0.0282389	0.00876008	0.0134362	0.0519173	0.0286368	0.0624001	0.0260812	0.00459409	0.0368811	0.0107753	0.0489956	0.0337672	0.0250353	0.9035112	1.096489	0.0113018	0.112335	0.505566	1.97798	8.90195	88.4816	3.241369	1.213586	0.00044357	0.00126732	0.0204935	0.0426819	0.0182799	0.0147921	0.0222634	0.0342265	0.0145438	0.0201736	0.00056051	0.00686609	0.0119208	0.00293409	0.0113388	0.0171718	0.0256125	0.0314431	0.00129974	0.0314024	0.0288519	0.0359041	0.0124209	0.0120463	0.0117605	0.00772521	0.00291895	0.036349	0.0103836	0.00316112	0.0174118	0.0409769	0.00346036	0.0147869	0.0321533	0.00997438	0.0152987	0.0591139	0.0326064	0.0710499	0.0296965	0.00523092	0.0419934	0.0122689	0.0557873	0.038448	0.0285056	0.548244	0.451756	0.8782581
972	-183.6249	-244.2123	60.58734	0.0120115	0.0117543	0.0431717	0.0274815	0.0949226	0.157199	0.0181623	0.0383091	0.151392	0.0148719	0.0704503	0.00189503	0.0480654	0.0752518	0.0628332	0.0124845	0.0485116	0.0296228	0.0248504	0.059374	0.148135	0.035927	0.0384503	0.116836	0.1008	0.0155208	0.101481	0.0260376	0.0230631	0.035658	0.0163512	0.161087	0.00652995	0.037855	0.120128	0.0731652	0.0407715	0.0574305	0.0720442	0.0855925	0.0536483	0.0792275	0.0361598	0.0253681	0.0999272	0.198058	0.0984222	0.8490487	1.150951	0.0986946	0.323232	0.703036	1.4224	3.09375	10.1323	1.674429	1.355577	0.00413293	0.00404442	0.0148546	0.00945586	0.0326611	0.0540892	0.00624929	0.0131814	0.0520912	0.00511715	0.0242406	0.000652046	0.0165384	0.0258927	0.0216197	0.00429568	0.0166919	0.0101926	0.00855056	0.0204295	0.0509705	0.0123618	0.01323	0.0402011	0.0346835	0.00534043	0.0349176	0.00895906	0.00793557	0.0122692	0.00562615	0.0554269	0.00224684	0.0130252	0.0413338	0.0251748	0.0140287	0.0197607	0.0247891	0.0294508	0.0184594	0.0272607	0.0124419	0.0087287	0.0343831	0.0681481	0.0338653	0.575476	0.424524	2.906289
1008	-194.782	-256.2048	61.42282	0.066502	0.00191155	0.00812007	0.0172154	0.0584803	0.0500614	0.027755	0.0178944	0.0470361	0.0400798	0.0784198	0.00409599	0.0559271	0.0598713	0.00430713	0.0244058	0.117025	0.0370006	0.0110812	0.0110001	0.0863192	0.0232247	0.0096917	0.0332135	0.00386046	0.00561818	0.0391454	0.0229606	0.00234376	0.0341132	0.0179875	0.140505	0.0313633	0.00933955	0.013694	0.00945701	0.00398888	0.038019	0.0418253	0.0628219	0.0162392	0.0413911	0.096627	0.0190239	0.0311197	0.00585115	0.0658645	0.6003971	1.399603	0.0494601	0.230773	0.632886	1.58006	4.33327	20.2183	2.173971	2.331128	0.0404563	0.00116289	0.00493982	0.010473	0.0355763	0.0304547	0.0168846	0.010886	0.0286143	0.0243824	0.0477065	0.00249179	0.0340231	0.0364225	0.00262023	0.0148472	0.0711917	0.0225092	0.00674123	0.00669185	0.052512	0.0141287	0.00589592	0.0202053	0.0023485	0.00341781	0.023814	0.013968	0.00142582	0.0207527	0.0109426	0.0854757	0.0190798	0.00568169	0.00833071	0.00575314	0.00242663	0.0231288	0.0254443	0.0382175	0.00987909	0.0251801	0.0587827	0.0115731	0.0189316	0.00355953	0.0400685	0.699801	0.300199	1.643798
1044	-192.5339	-253.0628	60.52889	0.042094	0.00940098	0.205128	0.0667224	0.150891	0.0238397	0.0353415	0.00491598	0.024054	0.0345346	0.0346598	0.0310534	0.105831	0.00918114	0.0223186	0.0285065	0.0339631	0.0246805	0.209742	0.132628	0.0400718	0.0543727	0.214356	0.123248	0.0556131	0.0529368	0.00356022	0.00532725	0.0947479	0.0466107	0.0179894	0.0958021	0.0556341	0.0100659	0.117434	0.0142254	0.017123	0.00128723	0.0870801	0.183343	0.0668924	0.000884101	0.0125842	0.0384347	0.0434156	0.0945701	0.0535819	1.053052	0.9469483	0.0428128	0.215087	0.619139	1.61515	4.64927	23.3575	2.27833	0.8992421	0.0148706	0.00332111	0.072466	0.0235712	0.0533054	0.0084219	0.0124852	0.00173668	0.0084976	0.0122001	0.0122443	0.0109703	0.037387	0.00324344	0.00788454	0.0100705	0.0119982	0.00871892	0.0740962	0.0468539	0.0141562	0.0192083	0.0757261	0.0435402	0.0196466	0.0187011	0.00125773	0.00188197	0.0334718	0.0164663	0.00635515	0.0338442	0.019654	0.00355602	0.0414862	0.00502544	0.00604907	0.000454742	0.030763	0.0647701	0.0236312	0.000312328	0.00444565	0.0135779	0.0153375	0.033409	0.018929	0.473474	0.526526	2.830678
