Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
15192	-171.5393	-232.9157	61.37634	0.000156368	0.00698044	0.00784232	0.0597795	0.136747	0.0592591	0.0141849	0.00646025	0.000483491	0.00795577	0.0354142	0.00248752	0.049513	0.000693048	0.012984	0.00153767	0.0681423	0.0229175	0.0199504	0.0549164	0.000934723	0.0705277	0.0770674	0.0147198	0.019627	0.00364004	0.0466188	0.00195496	0.00454195	0.0210773	0.00880295	0.0160758	0.0243212	0.0201424	0.078808	0.12997	0.0925539	0.0353288	0.014508	0.01016	0.0663579	0.00414552	0.045341	0.000805053	0.0341812	0.0336331	0.03036	0.8080168	1.191983	0.0162586	0.134135	0.534329	1.87151	7.4552	61.5059	2.978417	1.475196	0.00010604	0.00473376	0.00531824	0.0405392	0.0927342	0.0401864	0.00961944	0.00438099	0.000327878	0.00539517	0.024016	0.0016869	0.0335771	0.000469988	0.00880507	0.00104276	0.0462104	0.0155414	0.0135293	0.0372413	0.000633878	0.0478281	0.0522629	0.00998216	0.01331	0.00246848	0.0316143	0.00132575	0.0030801	0.0142935	0.00596969	0.0109017	0.0164933	0.0136595	0.0534433	0.0881384	0.0627651	0.0239581	0.00983851	0.00688994	0.0450003	0.00281126	0.0307478	0.000545943	0.0231798	0.0228081	0.0205885	0.595992	0.404008	1.474609
15228	-179.7079	-240.4899	60.78195	0.00124731	0.0124077	0.0193748	0.13821	0.0534816	0.104509	0.057318	0.0188245	0.0780193	0.0210024	0.042404	0.00259795	0.11726	0.000816534	0.000800045	0.0705793	0.00759343	0.00785904	0.0188641	0.0708169	0.0345506	0.00913994	0.0138512	0.0036915	0.0921092	0.00737187	0.0117102	0.0388871	0.0302975	0.0115081	0.00435808	0.0221562	0.0326299	0.0296035	0.0331854	0.0590466	0.0721211	0.0121658	0.00201025	0.0159748	0.034664	0.0160519	0.0193116	0.0136833	0.0288813	0.045253	0.0457018	1.010528	0.9894718	0.00484102	0.0742913	0.444379	2.25033	13.4605	206.568	3.854412	0.979163	0.000787493	0.00783364	0.0122323	0.0872595	0.0337657	0.0659817	0.0361879	0.0118849	0.0492577	0.0132599	0.0267719	0.00164022	0.0740322	0.000515521	0.00050511	0.0445604	0.00479413	0.00496182	0.0119099	0.0447104	0.0218136	0.00577052	0.00874499	0.00233064	0.0581534	0.00465425	0.00739328	0.0245515	0.0191284	0.00726564	0.00275148	0.0139884	0.0206009	0.0186903	0.0209517	0.0372792	0.0455338	0.00768088	0.00126918	0.0100857	0.0218852	0.0101344	0.0121924	0.00863902	0.0182343	0.0285706	0.0288539	0.494736	0.505264	1.583901
15264	-175.2719	-237.5795	62.30764	0.0335947	0.00800663	0.00859233	0.071385	0.153746	0.0313567	0.0210465	0.106016	0.0422494	0.0520901	0.0864958	0.0496587	0.100612	0.0290728	0.00031597	0.0269834	0.0138796	0.0179385	0.00841931	0.0637528	0.023162	0.0824292	0.0103066	0.00555606	0.0995523	0.0512359	0.0116083	0.0234391	0.0367017	0.0557673	0.0127051	0.0203073	0.0079827	0.00737526	0.0211284	0.0990824	0.00263007	0.00122551	0.00379948	0.0551714	0.0767963	0.0145641	0.0297189	0.0954823	0.0504382	0.0167009	0.0115776	0.9472999	1.0527	0.0805287	0.292705	0.68161	1.46712	3.41641	12.4179	1.821512	1.111264	0.018143	0.00432404	0.00464035	0.038552	0.0830317	0.0169344	0.0113663	0.0572545	0.0228171	0.0281316	0.0467127	0.0268185	0.0543363	0.015701	0.000170642	0.0145726	0.00749576	0.00968781	0.00454691	0.0344302	0.0125088	0.0445164	0.00556618	0.00300059	0.0537639	0.0276703	0.00626915	0.0126585	0.019821	0.0301175	0.00686148	0.0109671	0.00431111	0.00398306	0.0114106	0.0535101	0.00142039	0.000661847	0.00205194	0.0297957	0.0414744	0.00786543	0.0160499	0.0515659	0.0272395	0.00901944	0.00625258	0.52635	0.47365	1.851657
15300	-171.4863	-233.4799	61.99363	0.0444945	0.0370444	0.0446696	0.0436759	0.0846096	0.0329121	0.0144698	0.0614168	0.0330333	0.0011456	0.0277268	0.0138858	0.200764	0.0205374	0.00971635	0.0431572	0.0107398	0.017675	0.182128	0.0385789	0.00388129	0.0835109	0.0233395	0.0642408	0.0220594	0.0232326	0.0149814	0.00616081	0.0121529	0.111799	0.0153414	0.0142313	0.0048226	0.024176	0.049505	0.0446263	0.0314623	0.0013892	0.0677513	0.0069455	0.00395872	0.0116585	0.00924088	0.0512152	0.0426415	0.000911241	0.00686871	0.8100236	1.189976	0.0598031	0.253166	0.651438	1.53506	3.94998	16.7215	2.036667	1.469064	0.0259521	0.0216067	0.0260543	0.0254746	0.0493498	0.0191965	0.00843972	0.0358223	0.0192672	0.000668187	0.0161721	0.00809911	0.117098	0.0119788	0.00566721	0.0251721	0.00626418	0.0103092	0.106229	0.0225017	0.00226382	0.048709	0.0136131	0.0374695	0.0128665	0.0135507	0.00873812	0.00359339	0.00708839	0.0652085	0.00894811	0.00830062	0.00281286	0.014101	0.0288745	0.026029	0.0183509	0.00081027	0.039517	0.00405107	0.00230898	0.00680002	0.00538988	0.0298721	0.0248713	0.000531495	0.00400628	0.594988	0.405012	1.714485
15336	-170.8042	-232.0442	61.23995	0.0106711	0.013201	0.0200402	0.014315	0.0658973	0.0323889	0.0431041	0.0461219	0.033699	0.015055	0.0240416	0.0046527	0.0261943	0.00924049	0.00134515	0.0254242	0.0647749	0.0143279	0.0362227	0.00927591	0.0113574	0.029728	0.0357753	0.0274058	0.0167296	0.00370991	0.0080061	0.0241126	0.00264361	0.0391887	0.087085	0.00278473	0.0288659	0.00278603	0.00481603	0.00689963	0.0170612	0.0596167	0.00702258	0.0205361	0.0417554	0.0213961	0.0377157	0.0815829	0.021543	0.00475797	0.00796956	0.9174027	1.082597	0.00567486	0.0802783	0.455255	2.19657	12.4567	176.216	3.739502	1.180068	0.00917671	0.0113523	0.0172338	0.0123103	0.0566691	0.0278532	0.0370678	0.039663	0.0289798	0.0129467	0.0206748	0.00400113	0.022526	0.00794645	0.00115677	0.0218638	0.0557038	0.0123214	0.03115	0.00797691	0.00976693	0.0255649	0.0307654	0.0235679	0.0143868	0.00319038	0.00688493	0.0207358	0.0022734	0.0337007	0.0748896	0.00239476	0.0248235	0.00239587	0.0041416	0.00593341	0.014672	0.051268	0.00603914	0.0176603	0.035908	0.0183998	0.032434	0.0701581	0.0185261	0.00409166	0.0068535	0.541299	0.458701	1.162845
15372	-178.7433	-240.3705	61.62718	0.00154604	0.0231206	0.00200469	0.036838	0.0659881	0.0380412	0.038294	0.012194	0.039658	0.028771	0.00615271	0.00319961	0.0773237	0.00111067	0.00255897	0.0409448	0.0258296	0.0956618	0.0332118	0.00427237	0.00770174	0.0627883	0.0619577	0.0107881	0.0477916	0.0535045	0.0153003	0.0173188	0.0114177	0.0281505	0.0324245	0.0597214	0.00581849	0.121191	0.00999291	0.0140387	0.00209531	0.0406421	0.0276563	0.0266735	0.0163911	0.011826	0.0163493	0.0285911	0.0775276	0.024507	0.00838151	1.310469	0.6895307	0.0052131	0.0770233	0.449414	2.22512	12.9831	191.824	3.80087	0.5261708	0.00109086	0.0163135	0.00141447	0.0259922	0.04656	0.0268412	0.0270196	0.0086039	0.027982	0.0203003	0.00434124	0.00225759	0.0545582	0.000783667	0.00180556	0.0288899	0.0182249	0.0674972	0.0234337	0.00301451	0.00543421	0.0443023	0.0437162	0.00761192	0.0337209	0.0377518	0.0107956	0.0122199	0.0080561	0.0198625	0.0228781	0.0421384	0.00410542	0.0855104	0.00705082	0.00990544	0.00147841	0.0286763	0.0195138	0.0188204	0.0115653	0.00834424	0.0115358	0.0201734	0.0547021	0.0172917	0.00591384	0.344765	0.655235	1.417269
15408	-166.4099	-230.1898	63.77987	0.0105671	0.0265465	0.0229012	0.0241391	0.020296	0.054629	0.00493627	0.0159563	0.00162017	0.000120332	0.0235827	0.00644689	0.0445764	0.000832463	0.00648206	0.000633493	0.00219489	0.0578467	0.019788	0.00331126	0.0872916	0.0104588	0.0259722	0.018265	0.0097618	0.00898507	0.025122	0.0290847	0.0329671	0.0100851	0.0410872	0.00209067	0.0223035	0.0647579	0.039237	0.00841413	0.0010175	0.0216969	0.0133681	0.0123622	0.0133668	0.000255066	0.00969366	0.0200294	0.0278379	0.050911	0.0498885	1.220199	0.7798006	0.0662764	0.266179	0.661706	1.51125	3.75687	15.0883	1.962352	0.6390764	0.010528	0.0264482	0.0228164	0.0240497	0.0202209	0.0544266	0.00491798	0.0158972	0.00161417	0.000119887	0.0234954	0.00642301	0.0444113	0.00082938	0.00645805	0.000631146	0.00218676	0.0576325	0.0197147	0.00329899	0.0869682	0.0104201	0.025876	0.0181973	0.00972564	0.00895179	0.0250289	0.0289769	0.0328449	0.0100478	0.040935	0.00208292	0.0222209	0.064518	0.0390917	0.00838296	0.00101373	0.0216166	0.0133186	0.0123164	0.0133173	0.000254121	0.00965776	0.0199552	0.0277348	0.0507224	0.0497037	0.3899	0.6101	1.003718
15444	-163.8709	-227.7642	63.89322	0.0390875	0.00644701	0.0904261	0.0774086	0.055475	0.0503255	0.00207188	0.00213839	0.0470469	0.000471452	0.0169115	0.00881487	0.0672288	0.0282362	7.24143e-05	0.0153067	0.0205556	0.0234816	0.0536806	0.00768694	0.0158802	0.0373776	0.022683	0.00489721	0.00247555	0.039448	0.00123874	0.0389756	0.0227455	0.037183	0.044703	0.0228108	0.0259351	0.0412353	0.0366317	0.0598983	0.063644	0.0310302	0.0489118	0.0313013	0.0398823	0.000216522	0.0152847	0.00518001	0.0199503	0.0329256	0.00722997	1.261893	0.7381067	0.123103	0.360016	0.727077	1.37537	2.77766	8.1233	1.514638	0.5849201	0.0286871	0.00473158	0.0663654	0.0568116	0.0407142	0.0369348	0.00152059	0.00156941	0.0345286	0.000346007	0.0124116	0.0064694	0.0493405	0.020723	5.31462e-05	0.0112339	0.0150862	0.0172336	0.0393972	0.00564159	0.0116548	0.0274321	0.0166474	0.00359415	0.00181685	0.0289516	0.000909136	0.0286049	0.0166933	0.0272893	0.0328084	0.0167413	0.0190343	0.0302634	0.0268847	0.0439605	0.0467095	0.0227737	0.0358973	0.0229726	0.0292703	0.000158909	0.0112177	0.00380171	0.0146419	0.0241647	0.00530621	0.369053	0.630947	1.362549
15480	-168.114	-231.2556	63.14165	0.021241	0.000532363	0.00265159	0.0221893	0.0397568	0.00978271	0.0136221	0.00170893	0.00735268	0.00119479	0.00325489	0.00346595	0.0230137	0.00829106	0.000110682	0.0380296	0.0092922	0.0225725	0.0598513	0.0315958	0.0100068	0.00801576	0.000837182	0.00455187	0.00802906	0.0461692	0.042389	0.0268632	0.0121062	0.08595	0.0230336	0.0250629	0.0104798	0.0191683	0.0251533	0.0373001	0.0150063	0.0129064	0.00402332	0.0184595	0.00458479	0.00677468	0.00280312	0.0118178	0.00558511	0.00642601	0.000429056	1.306098	0.6939016	0.0170081	0.137115	0.538005	1.85872	7.29313	58.7956	2.945831	0.5312781	0.0267706	0.000670954	0.00334188	0.0279659	0.0501068	0.0123294	0.0171684	0.00215382	0.00926681	0.00150583	0.00410224	0.00436824	0.0290049	0.0104495	0.000139496	0.0479299	0.0117113	0.0284488	0.0754325	0.0398211	0.0126119	0.0101025	0.00105513	0.00573687	0.0101193	0.0581885	0.0534242	0.0338565	0.0152578	0.108325	0.02903	0.0315876	0.0132081	0.0241584	0.0317015	0.0470104	0.0189129	0.0162663	0.00507071	0.0232651	0.00577835	0.00853833	0.00353286	0.0148944	0.00703908	0.0080989	0.000540752	0.346951	0.653049	0.7934423
15516	-174.0974	-235.1544	61.05695	0.0556454	0.00362806	0.00147278	0.0457512	0.195624	0.105237	0.00212268	0.0194526	0.0213678	0.0208398	0.0340276	0.0316824	0.0593459	0.0072702	0.0184915	0.00125961	0.00596651	0.245033	0.138571	0.0625396	0.0654748	0.0698717	0.0766588	0.0448649	0.0103318	0.135146	0.0782524	0.057847	0.0462906	0.284415	0.00768236	0.0959174	0.0360561	0.0291645	0.000568041	0.0228507	0.0266128	0.000814589	0.0255296	0.0187118	0.0301886	0.0164223	0.00755574	0.0607866	0.0400408	0.0401438	0.00289967	1.151299	0.8487007	0.0265094	0.17025	0.57559	1.73735	5.87371	37.7225	2.624926	0.7371677	0.0231237	0.00150766	0.000612018	0.0190121	0.0812924	0.0437315	0.000882086	0.00808362	0.00887947	0.00866004	0.0141403	0.0131658	0.0246614	0.00302116	0.00768419	0.000523438	0.00247941	0.101824	0.0575839	0.0259886	0.0272083	0.0290354	0.0318559	0.0186438	0.00429342	0.0561603	0.0325181	0.0240386	0.0192362	0.11819	0.00319244	0.0398588	0.0149833	0.0121194	0.000236052	0.00949569	0.0110591	0.000338505	0.0106089	0.00777575	0.012545	0.00682436	0.00313982	0.0252601	0.0166391	0.0166819	0.00120497	0.42435	0.57565	2.406427
15552	-182.7679	-245.2553	62.48738	0.0327406	0.000143221	0.010678	0.0299286	0.029391	0.0335486	0.00572282	0.0272782	0.0200295	0.0121516	0.0287536	0.00966378	0.0671495	0.00235893	0.00551421	0.00139615	0.0314113	0.0260558	0.047079	0.0119365	0.00260341	0.0126389	0.0744335	0.0174912	0.0238628	0.0197231	0.014927	0.00215521	0.041232	0.0336286	0.0105547	0.036045	0.0213474	0.03255	0.0182514	0.0409376	0.0191824	0.000454412	0.0242538	0.0414697	0.00829324	0.00855142	0.00145525	0.00218395	0.0432017	0.0184636	0.0332385	1.045828	0.9541723	0.0183769	0.142391	0.54438	1.83695	7.02293	54.4161	2.88986	0.912361	0.0316011	0.000138237	0.0103064	0.0288869	0.028368	0.0323809	0.00552363	0.0263287	0.0193324	0.0117287	0.0277528	0.00932743	0.0648123	0.00227683	0.00532229	0.00134756	0.030318	0.0251489	0.0454404	0.0115211	0.0025128	0.012199	0.0718428	0.0168824	0.0230323	0.0190366	0.0144075	0.00208019	0.0397969	0.0324581	0.0101874	0.0347904	0.0206044	0.0314171	0.0176162	0.0395127	0.0185147	0.000438596	0.0234096	0.0400263	0.00800459	0.00825378	0.0014046	0.00210793	0.0416981	0.0178209	0.0320816	0.477086	0.522914	1.036061
15588	-179.3611	-240.6966	61.33542	0.00798574	0.00321788	0.00179597	0.0047452	0.034152	0.0049973	0.00295504	0.00296717	0.0049015	0.0245082	0.0189496	0.00282847	0.00931785	0.00387497	0.000404425	0.000255017	0.00485498	0.000728429	0.0299096	0.00692882	0.00587476	0.010931	0.00713288	0.0119044	0.0358065	0.013132	0.0154485	0.00106235	0.00242304	0.0114613	0.00612011	0.00693259	0.00991726	0.0144495	0.000456892	0.0113282	0.00161402	0.0053606	0.0089415	0.00209106	0.00336474	0.0113081	0.00680911	0.000843861	0.00375698	0.00378584	0.00919774	0.7709891	1.229011	0.0054124	0.0784456	0.451987	2.21245	12.7477	184.761	3.773742	1.594071	0.0203857	0.00821447	0.00458467	0.0121133	0.0871819	0.0127569	0.00754351	0.00757446	0.0125123	0.0625634	0.0483737	0.00722039	0.0237862	0.00989186	0.0010324	0.000650997	0.0123936	0.0018595	0.076352	0.0176876	0.0149968	0.0279041	0.0182085	0.0303892	0.0914054	0.0335228	0.0394364	0.00271193	0.00618543	0.029258	0.0156232	0.0176972	0.0253164	0.0368861	0.00116634	0.0289182	0.0041202	0.0136843	0.0228255	0.00533796	0.00858937	0.0288668	0.017382	0.00215417	0.00959067	0.00966433	0.0234796	0.614505	0.385495	0.3917331
15624	-180.7905	-242.1579	61.36739	0.0395569	0.00270252	0.000572127	0.0148173	0.0553487	0.0480302	0.0843915	0.00886679	0.0912025	0.00502736	0.0152096	0.000240787	0.0718454	0.00145749	0.00271735	0.00717061	0.0486581	0.0522849	0.00624211	0.0707154	0.0280717	0.046733	0.0258375	0.0019362	0.0671697	0.193035	0.0158001	0.0256922	0.0194928	0.0691973	0.00371322	0.0210441	0.0590657	0.0016403	0.0239238	0.00652279	0.0120029	0.0135232	0.0243191	0.0267607	0.0203944	0.0197065	0.0149012	0.0392911	0.00923964	0.123489	0.00311365	0.5972053	1.402795	0.038297	0.203707	0.608727	1.64277	4.90901	26.1117	2.358929	2.348932	0.0256418	0.00175184	0.000370867	0.00960497	0.0358784	0.0311344	0.0547047	0.00574768	0.0591197	0.00325886	0.00985926	0.000156084	0.046572	0.000944782	0.00176145	0.00464817	0.0315414	0.0338924	0.00404629	0.0458395	0.0181968	0.0302935	0.0167485	0.00125509	0.0435411	0.12513	0.010242	0.0166543	0.0126357	0.0448554	0.002407	0.0136413	0.0382878	0.00106328	0.015508	0.00422823	0.00778055	0.00876606	0.0157642	0.0173469	0.0132202	0.0127743	0.00965931	0.0254694	0.00598936	0.0800489	0.00201834	0.701397	0.298603	1.542675
15660	-182.6252	-242.6959	60.07072	0.157859	0.0227929	0.0874623	0.125156	0.0322859	0.189458	0.0589584	0.063515	0.0546697	0.00455157	0.0650903	0.0160358	0.17039	0.00215697	7.04258e-05	0.0258391	0.0611173	0.0850348	0.0598403	0.0616777	0.116452	0.0715559	0.166906	0.0143338	0.0872347	0.00754305	0.099104	0.0139217	0.000180957	0.130519	0.15923	0.0131051	0.0674859	0.00913679	0.0359732	0.012106	0.0217954	0.0561475	0.0191789	0.0212086	0.00920811	0.0346489	0.191699	0.211568	0.0656111	0.0509731	0.105767	0.9198244	1.080176	0.0666175	0.266846	0.662223	1.51007	3.74748	15.0111	1.958641	1.174328	0.0503289	0.00726686	0.0278848	0.0399025	0.0102934	0.0604032	0.0187972	0.0202499	0.0174298	0.00145114	0.0207522	0.00511255	0.0543238	0.000687688	2.24532e-05	0.00823806	0.0194855	0.0271109	0.0190783	0.0196642	0.0371274	0.0228135	0.0532131	0.0045699	0.0278123	0.00240488	0.0315965	0.00443854	5.7693e-05	0.0416122	0.0507658	0.00417817	0.0215159	0.002913	0.011469	0.00385966	0.00694885	0.017901	0.00611465	0.00676176	0.00293574	0.0110468	0.0611177	0.0674522	0.0209182	0.0162513	0.0337208	0.540088	0.459912	3.136555
15696	-185.8339	-248.6596	62.82567	0.00764013	0.0133892	0.0116367	0.005517	0.00697386	0.00663013	0.00323699	0.00469681	0.0108427	0.030201	0.00835888	0.00583434	0.0224457	0.00539829	0.000511603	0.000191982	0.0059705	0.0027313	0.000971358	0.0151275	0.00658924	0.0294054	0.00141997	0.0187888	0.0192671	0.00428933	0.00756153	0.00689419	0.00835303	0.0230894	0.0214827	0.00996445	0.0146451	1.42212e-05	0.00599445	0.00396827	0.0075898	0.00896939	0.00391571	0.0301005	0.0108611	0.00542401	0.00351026	0.0132653	0.00500782	0.00472148	0.00243508	1.002933	0.9970669	0.0206944	0.150882	0.554306	1.80406	6.6277	48.3223	2.803983	0.9941509	0.0171367	0.0300318	0.0261009	0.0123746	0.0156423	0.0148713	0.00726052	0.0105349	0.0243201	0.0677404	0.0187489	0.0130864	0.0503455	0.0121083	0.00114752	0.000430614	0.0133918	0.00612627	0.00217874	0.0339308	0.0147796	0.065956	0.00318498	0.042143	0.043216	0.00962093	0.0169604	0.0154636	0.0187358	0.0517893	0.0481855	0.0223502	0.0328489	3.1898e-05	0.0134455	0.00890079	0.0170238	0.0201182	0.00878289	0.0675151	0.0243613	0.012166	0.00787348	0.029754	0.0112325	0.0105902	0.00546186	0.498533	0.501467	0.4458336
15732	-178.1335	-241.052	62.91858	0.00473739	0.01618	0.000560479	0.023242	0.0370065	0.0223336	0.0126932	0.0321007	0.00835419	0.016993	0.0162836	0.0149215	0.0205524	0.00401201	0.000644874	0.00221864	0.00883008	0.0144622	0.000621026	0.0763699	0.0216386	0.0313922	0.00488094	0.00673952	0.096549	0.0213381	0.00629486	0.0147025	0.0220494	0.0194814	0.0132405	0.0174351	0.000948198	0.000133697	0.0922601	0.00896692	0.0131224	0.00042364	0.00288089	0.0119426	0.0204883	0.000786132	0.0255743	0.00581861	0.0119641	0.000683471	0.000934677	0.9354391	1.064561	0.0339621	0.192115	0.597702	1.67308	5.20521	29.4446	2.445789	1.138033	0.0058792	0.0200797	0.000695567	0.0288438	0.0459259	0.0277164	0.0157526	0.0398377	0.0103677	0.0210887	0.0202083	0.0185179	0.0255059	0.00497899	0.000800302	0.00275338	0.0109583	0.0179479	0.000770707	0.0947767	0.026854	0.0389585	0.00605735	0.00836389	0.119819	0.0264811	0.00781205	0.0182461	0.0273637	0.0241769	0.0164318	0.0216374	0.00117673	0.000165921	0.114497	0.0111281	0.0162852	0.000525746	0.00357525	0.014821	0.0254264	0.000975607	0.0317383	0.00722103	0.0148477	0.000848203	0.00115996	0.53228	0.46772	0.8057874
15768	-184.7891	-248.6451	63.85594	0.0048118	0.0249933	0.00660007	0.00925827	0.0426631	0.0828054	0.0201535	0.0644673	0.0038022	0.050995	0.00866816	0.0532103	0.0104577	0.00494833	0.0023897	0.00951754	0.0166372	0.0146073	0.0188802	0.0330983	0.0449261	0.0991082	0.0129436	0.00744717	0.179352	0.0236717	0.00513054	0.0281647	0.0306693	0.003245	0.0169447	0.0178804	0.00964377	0.000583716	0.00177632	0.0163744	0.0156899	0.0180517	0.00474147	0.0199262	0.0352402	0.00293074	0.0298595	0.00113593	0.0288392	0.00640667	0.0172381	1.440226	0.5597742	0.052697	0.238019	0.63902	1.5649	4.20134	18.9764	2.128134	0.3886712	0.00414494	0.0215295	0.00568538	0.00797518	0.0367505	0.0713295	0.0173604	0.0555329	0.00327526	0.0439276	0.00746685	0.045836	0.00900841	0.00426255	0.00205852	0.00819851	0.0143315	0.0125829	0.0162636	0.0285113	0.0386998	0.0853729	0.0111498	0.00641508	0.154496	0.0203911	0.00441951	0.0242614	0.0264188	0.00279528	0.0145964	0.0154023	0.00830725	0.00050282	0.00153014	0.0141051	0.0135154	0.0155499	0.00408436	0.0171646	0.0303563	0.00252457	0.0257213	0.000978507	0.0248424	0.00551878	0.0148491	0.279887	0.720113	1.160886
15804	-180.471	-240.4304	59.95942	0.0104046	0.027963	0.0944885	0.00423882	0.0867925	0.0492285	0.0200755	0.0530019	0.0969186	0.0747041	0.0224056	0.0231524	0.366953	0.000396713	0.00600212	0.00554972	0.044413	0.0873732	0.194683	0.0592456	0.0255997	0.0190872	0.0353476	0.0365624	0.00933896	0.0406748	0.080834	0.00361888	0.00682596	0.000651678	0.053976	0.212571	0.00898361	0.0909764	0.0126983	0.0858392	0.0100843	0.0268561	0.116213	0.00493939	0.11944	0.0139728	0.165356	0.0539726	0.0663838	0.0879502	0.0839768	0.9272524	1.072748	0.0258235	0.168088	0.573299	1.74429	5.94928	38.7244	2.64388	1.15691	0.00371499	0.00998422	0.0337372	0.00151347	0.0309893	0.0175771	0.00716798	0.0189244	0.0346049	0.0266732	0.00799993	0.0082666	0.131021	0.000141647	0.00214306	0.00198153	0.0158577	0.0311967	0.0695117	0.0211537	0.00914039	0.0068151	0.0126209	0.0130546	0.00333448	0.014523	0.0288618	0.00129212	0.00243721	0.000232682	0.0192722	0.0758987	0.00320761	0.0324832	0.00453395	0.0306489	0.00360061	0.00958899	0.041494	0.00176361	0.0426462	0.004989	0.0590403	0.019271	0.0237024	0.0314027	0.029984	0.536374	0.463626	2.800721
15840	-184.3326	-245.838	61.50536	0.00456549	0.000575787	0.000328748	0.00470617	0.0170774	0.0104461	0.000603852	0.0152832	0.00254408	0.00628948	0.00702163	0.00194253	0.0362096	0.000118827	0.00166873	0.00549296	0.0038277	0.0130019	0.00395698	0.0181124	0.00430858	0.00665893	0.0104083	0.00700609	0.00960822	0.004513	0.00862081	0.00232995	0.0039463	0.000465794	0.00198508	0.0190914	0.00386894	0.010488	0.000808252	0.00341541	0.00584939	0.00452664	0.016592	0.00354748	0.000131363	0.00267793	0.0173038	0.00100846	0.00256622	0.00213195	0.00510923	0.9524007	1.047599	0.0043386	0.0704254	0.437032	2.28816	14.1994	230.489	3.933641	1.099956	0.0145983	0.0018411	0.00105118	0.0150481	0.0546055	0.0334016	0.00193084	0.0488686	0.00813477	0.0201108	0.0224519	0.0062113	0.115781	0.000379953	0.00533584	0.0175639	0.0122392	0.041574	0.0126526	0.0579149	0.0137768	0.0212922	0.0332808	0.0224022	0.0307226	0.0144305	0.0275653	0.00745008	0.0126184	0.00148939	0.00634735	0.0610454	0.0123711	0.0335358	0.00258441	0.0109209	0.0187036	0.0144741	0.0530534	0.0113432	0.000420037	0.00856278	0.0553296	0.00322457	0.00820559	0.00681698	0.0163369	0.5238	0.4762	0.3127411
15876	-179.1238	-241.3375	62.21376	0.0128314	0.00135202	0.00151853	0.00485173	0.00510746	0.0379013	0.0119038	0.025203	0.00036655	0.0435556	0.0330465	0.00534733	0.166869	1.17811e-05	0.000917048	0.0228162	0.0584192	0.0615756	0.00943691	0.0364877	0.0271005	0.0361689	0.0116673	0.00616636	0.0373243	0.00831826	0.000577403	0.0526943	0.0297204	0.00426161	0.00519502	0.0382899	0.0178297	0.0528391	0.00558806	0.00273946	0.047516	0.0150174	0.0430395	0.0237898	0.0159593	0.0234552	0.0142867	0.00496738	0.0722811	0.0485479	0.00370789	0.9840129	1.015987	0.0188099	0.144017	0.546312	1.83046	6.94362	53.1634	2.873021	1.032494	0.0107957	0.00113752	0.00127761	0.00408199	0.00429715	0.0318882	0.0100152	0.0212045	0.000308396	0.0366455	0.0278037	0.00449897	0.140395	9.912e-06	0.000771557	0.0191964	0.0491509	0.0518066	0.00793973	0.0306989	0.0228009	0.0304307	0.0098163	0.00518806	0.0314027	0.00699856	0.000485797	0.0443343	0.0250052	0.0035855	0.00437082	0.0322152	0.015001	0.0444561	0.00470151	0.00230484	0.0399775	0.0126349	0.0362112	0.0200155	0.0134273	0.019734	0.0120201	0.0041793	0.0608136	0.0408457	0.00311963	0.507994	0.492006	1.188568
